transaction_id,at,truck_name,payment_method,total,truck_id,payment_method_id,fsa_rating,has_card_reader,truck_description
2015,2026-01-09 14:14:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
2014,2026-01-09 14:11:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
2010,2026-01-09 14:06:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
2005,2026-01-09 14:00:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
2004,2026-01-08 23:57:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
2003,2026-01-08 23:49:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1995,2026-01-08 23:02:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1993,2026-01-08 22:53:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1991,2026-01-08 22:41:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1990,2026-01-08 22:36:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1989,2026-01-08 22:30:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1987,2026-01-08 22:19:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1986,2026-01-08 22:03:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1985,2026-01-08 22:00:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1981,2026-01-08 21:46:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1980,2026-01-08 21:44:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1978,2026-01-08 21:38:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1975,2026-01-08 21:26:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1971,2026-01-08 21:18:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1970,2026-01-08 21:16:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1966,2026-01-08 21:04:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1956,2026-01-08 20:28:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1953,2026-01-08 20:23:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1946,2026-01-08 20:00:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1945,2026-01-08 20:00:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1940,2026-01-08 19:51:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1939,2026-01-08 19:47:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1938,2026-01-08 19:43:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1937,2026-01-08 19:38:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1936,2026-01-08 19:38:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1935,2026-01-08 19:35:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1934,2026-01-08 19:34:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1931,2026-01-08 19:23:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1928,2026-01-08 19:16:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1926,2026-01-08 19:14:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1925,2026-01-08 19:09:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1924,2026-01-08 19:04:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1916,2026-01-08 18:14:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1909,2026-01-08 17:26:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1905,2026-01-08 16:45:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1899,2026-01-08 15:57:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1898,2026-01-08 15:51:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1897,2026-01-08 15:40:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1884,2026-01-08 14:51:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1878,2026-01-08 14:45:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1875,2026-01-08 14:41:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1874,2026-01-08 14:40:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1873,2026-01-08 14:40:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1871,2026-01-08 14:36:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1867,2026-01-08 14:29:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1866,2026-01-08 14:27:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1863,2026-01-08 14:23:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1862,2026-01-08 14:23:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1861,2026-01-08 14:23:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1856,2026-01-08 14:15:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1854,2026-01-08 14:15:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1853,2026-01-08 14:12:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1852,2026-01-08 14:12:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1850,2026-01-08 14:07:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1849,2026-01-08 14:05:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1847,2026-01-08 14:00:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1841,2026-01-07 23:41:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1837,2026-01-07 23:17:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1836,2026-01-07 23:12:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1835,2026-01-07 23:07:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1827,2026-01-07 22:26:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1826,2026-01-07 22:24:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1821,2026-01-07 22:05:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1818,2026-01-07 21:56:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1817,2026-01-07 21:52:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1814,2026-01-07 21:41:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1802,2026-01-07 20:58:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1798,2026-01-07 20:40:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1796,2026-01-07 20:35:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1795,2026-01-07 20:34:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1793,2026-01-07 20:31:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1789,2026-01-07 20:19:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1786,2026-01-07 20:11:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1781,2026-01-07 19:57:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1780,2026-01-07 19:54:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1774,2026-01-07 19:30:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1771,2026-01-07 19:20:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1767,2026-01-07 19:11:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1763,2026-01-07 18:57:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1758,2026-01-07 18:36:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1756,2026-01-07 18:26:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1755,2026-01-07 18:21:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1754,2026-01-07 18:14:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1741,2026-01-07 16:43:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1737,2026-01-07 16:13:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1736,2026-01-07 16:08:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1735,2026-01-07 15:56:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1733,2026-01-07 15:30:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1731,2026-01-07 15:10:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1719,2026-01-07 14:45:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1718,2026-01-07 14:43:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1717,2026-01-07 14:43:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1715,2026-01-07 14:39:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1712,2026-01-07 14:34:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1711,2026-01-07 14:34:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1709,2026-01-07 14:28:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1701,2026-01-07 14:10:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1699,2026-01-07 14:07:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1697,2026-01-07 14:03:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1696,2026-01-07 14:01:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1695,2026-01-06 23:54:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1694,2026-01-06 23:51:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1691,2026-01-06 23:25:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1690,2026-01-06 23:16:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1689,2026-01-06 23:11:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1686,2026-01-06 22:44:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1685,2026-01-06 22:38:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1684,2026-01-06 22:36:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1682,2026-01-06 22:24:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1681,2026-01-06 22:21:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1677,2026-01-06 21:47:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1676,2026-01-06 21:40:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1675,2026-01-06 21:33:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1674,2026-01-06 21:24:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1673,2026-01-06 21:16:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1672,2026-01-06 21:10:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1671,2026-01-06 21:08:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1670,2026-01-06 21:04:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1669,2026-01-06 21:02:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1668,2026-01-06 20:54:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1667,2026-01-06 20:52:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1666,2026-01-06 20:49:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1665,2026-01-06 20:39:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1664,2026-01-06 20:31:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1662,2026-01-06 20:23:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1661,2026-01-06 20:18:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1659,2026-01-06 20:12:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1657,2026-01-06 20:00:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1655,2026-01-06 19:49:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1654,2026-01-06 19:44:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1653,2026-01-06 19:44:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1652,2026-01-06 19:40:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1650,2026-01-06 19:27:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1649,2026-01-06 19:27:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1648,2026-01-06 19:19:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1647,2026-01-06 19:16:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1646,2026-01-06 19:13:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1645,2026-01-06 19:05:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1644,2026-01-06 19:00:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1643,2026-01-06 18:51:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1642,2026-01-06 18:47:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1641,2026-01-06 18:38:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1640,2026-01-06 18:27:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1639,2026-01-06 18:16:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1638,2026-01-06 18:11:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1637,2026-01-06 17:56:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1636,2026-01-06 17:42:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1635,2026-01-06 17:34:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1634,2026-01-06 17:20:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1633,2026-01-06 17:06:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1632,2026-01-06 16:51:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1631,2026-01-06 16:46:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1630,2026-01-06 16:40:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1629,2026-01-06 16:26:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1628,2026-01-06 16:21:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1626,2026-01-06 15:44:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1625,2026-01-06 15:32:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1624,2026-01-06 15:13:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1622,2026-01-06 15:01:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1621,2026-01-06 14:54:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1620,2026-01-06 14:46:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1619,2026-01-06 14:46:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1618,2026-01-06 14:45:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1616,2026-01-06 14:40:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1615,2026-01-06 14:39:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1614,2026-01-06 14:37:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1613,2026-01-06 14:34:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1612,2026-01-06 14:33:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1611,2026-01-06 14:30:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1609,2026-01-06 14:21:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1608,2026-01-06 14:14:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1607,2026-01-06 14:14:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1606,2026-01-06 14:08:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1605,2026-01-06 14:01:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1604,2026-01-06 14:00:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1603,2026-01-05 23:55:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1602,2026-01-05 23:45:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1601,2026-01-05 23:39:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1600,2026-01-05 23:30:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1598,2026-01-05 23:16:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1597,2026-01-05 23:06:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1595,2026-01-05 22:56:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1594,2026-01-05 22:52:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1592,2026-01-05 22:40:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1591,2026-01-05 22:38:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1590,2026-01-05 22:34:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1589,2026-01-05 22:26:00,Kings of Kebabs,card,900.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1587,2026-01-05 22:19:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1586,2026-01-05 22:15:00,Kings of Kebabs,card,869.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1585,2026-01-05 22:07:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1583,2026-01-05 21:58:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1582,2026-01-05 21:54:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1581,2026-01-05 21:47:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1580,2026-01-05 21:43:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1579,2026-01-05 21:36:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1578,2026-01-05 21:34:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1576,2026-01-05 21:19:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1575,2026-01-05 21:10:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1574,2026-01-05 21:05:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1573,2026-01-05 21:03:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1571,2026-01-05 20:52:00,Kings of Kebabs,card,819.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1570,2026-01-05 20:52:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1569,2026-01-05 20:46:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1568,2026-01-05 20:42:00,Kings of Kebabs,card,860.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1567,2026-01-05 20:41:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1566,2026-01-05 20:36:00,Kings of Kebabs,card,850.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1563,2026-01-05 20:28:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1562,2026-01-05 20:25:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1561,2026-01-05 20:16:00,Kings of Kebabs,card,840.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1560,2026-01-05 20:11:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1559,2026-01-05 20:02:00,Kings of Kebabs,card,880.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1558,2026-01-05 19:57:00,Kings of Kebabs,card,800.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1555,2026-01-05 19:35:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1554,2026-01-05 19:30:00,Kings of Kebabs,card,890.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1552,2026-01-05 19:13:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1551,2026-01-05 19:13:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1550,2026-01-05 19:06:00,Kings of Kebabs,card,830.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1549,2026-01-05 19:04:00,Kings of Kebabs,card,700.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
1547,2026-01-05 18:51:00,Kings of Kebabs,card,810.0,2,2,2,True,Locally-sourced meat cooked over a charcoal grill.
